Title,Author,URL,Body
Offshore Offers and Sales (Regulation S) Effective Date: 60 days after publication in Federal Register .,N/A,https://sec.gov/rules/1998/02/offshore-offers-and-sales-regulation-s-effective-date-60-days-after-publication-0#33-7505 Part 2,Part 2 of 2
Delegation of Authority to the Director of the Division of Market Regulation,N/A,https://sec.gov/rules/1998/02/delegation-authority-director-division-market-regulation#34-39627,The Securities and Exchange Commission is amending its Rules of Practice to delegate its authority to the Director of the Division of Market Regulation to grant or deny exemptions from Section 11(d)(1) of the Securities Exchange Act of 1934 pursuant to Section 36 of the Exchange Act. The delegation of authority is intended to conserve Commission resources by permitting the staff to review and act on exemptive applications under Section 36 when appropriate.
Commission Procedures for Filing Applications for Orders for Exemptive Relief Pursuant to Section 36 of the Exchange Act,N/A,https://sec.gov/rules/1998/02/commission-procedures-filing-applications-orders-exemptive-relief-pursuant-section-36#34-39624,The Securities and Exchange Commission is amending its Rules of General Application to set forth procedures to be followed by the Divisions of Market Regulation and Corporation Finance in assessing and processing applications for exemptive relief pursuant to Section 36 of the Securities Exchange Act of 1934. Section 36 requires the Commission to determine the procedures under which an exemptive order under that section may be granted.
Plain English Disclosure,N/A,https://sec.gov/rules/1998/01/plain-english-disclosure#33-7497,"We are adopting the plain English rule with some changes based on the comments we received and the lessons we learned from the plain English pilot participants. The rule requires issuers to write the cover page, summary, and risk factors section of prospectuses in plain English. We are changing the existing requirements for these sections to the extent they conflict with the plain English rule. We are also giving issuers more specific guidance on how to make the entire prospectus clear, concise, and understandable. We believe that using plain English in prospectuses will lead to a better informed securities market--a market in which investors can more easily understand the disclosure required by the federal securities laws."
Plain English Disclosure,N/A,https://sec.gov/rules/1998/01/plain-english-disclosure#34-38164,"We are adopting the plain English rule with some changes based on the comments we received and the lessons we learned from the plain English pilot participants. The rule requires issuers to write the cover page, summary, and risk factors section of prospectuses in plain English. We are changing the existing requirements for these sections to the extent they conflict with the plain English rule. We are also giving issuers more specific guidance on how to make the entire prospectus clear, concise, and understandable. We believe that using plain English in prospectuses will lead to a better informed securities market--a market in which investors can more easily understand the disclosure required by the federal securities laws."
Adoption of Updated EDGAR Filer Manual,N/A,https://sec.gov/rules/1998/01/adoption-updated-edgar-filer-manual#33-7495,SECURITIES AND EXCHANGE COMMISSION
Covered Securities Pursuant to Section 18 of the Securities Act of 1933,N/A,https://sec.gov/rules/1998/01/covered-securities-pursuant-section-18-securities-act-1933#33-7494,"The Securities and Exchange Commission (""SEC' or ""Commission') is adopting Rule 146(b) under Section 18 the Securities Act of 1933, as amended (""Securities Act'). The purpose of the Rule is to designate securities listed on the Chicago Board Options Exchange, Tier I of the Pacific Exchange, and Tier I of the Philadelphia Stock Exchange as covered securities for the purposes of Section 18 of the Securities Act. Covered Securities under Section 18 are exempt from state law registration requirements."
Amendments to Beneficial Ownership Reporting Requirements,N/A,https://sec.gov/rules/1998/01/amendments-beneficial-ownership-reporting-requirements#34-39538,"The Securities and Exchange Commission is today adopting amendments to its rules relating to the reporting of beneficial ownership in publicly held companies. These amendments make the short- form Schedule 13G available, in lieu of Schedule 13D, to all investors beneficially owning less than 20 percent of the outstanding class that have not acquired and do not hold the securities for the purpose of or with the effect of changing or influencing the control of the issuer of the securities. The purposes of the amendments are to improve the effectiveness of the beneficial ownership reporting scheme and to reduce the reporting obligations of passive investors."
Amendments to Beneficial Ownership Reporting Requirements,N/A,https://sec.gov/rules/1998/01/amendments-beneficial-ownership-reporting-requirements#34-37403,"The Securities and Exchange Commission is today adopting amendments to its rules relating to the reporting of beneficial ownership in publicly held companies. These amendments make the short- form Schedule 13G available, in lieu of Schedule 13D, to all investors beneficially owning less than 20 percent of the outstanding class that have not acquired and do not hold the securities for the purpose of or with the effect of changing or influencing the control of the issuer of the securities. The purposes of the amendments are to improve the effectiveness of the beneficial ownership reporting scheme and to reduce the reporting obligations of passive investors."
Capital Requirements for Brokers or Dealers Under the Securities Exchange Act of 1934,N/A,https://sec.gov/rules/1997/12/capital-requirements-brokers-or-dealers-under-securities-exchange-act-1934#34-39457,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 under the Securities Exchange Act of 1934. The proposed amendments would define the term ""nationally recognized statistical rating organization' (""NRSRO'). The proposed definition sets forth a list of attributes to be considered by the Commission in designating rating organizations as NRSROs and the process for applying for NRSRO designation."
OTC Derivatives Dealers,N/A,https://sec.gov/rules/1997/12/otc-derivatives-dealers#34-39454,"The Securities and Exchange Commission is publishing for comment proposed rules and rule amendments under the Securities Exchange Act of 1934 that would tailor capital, margin, and other broker-dealer regulatory requirements to a class of registered dealers, called OTC derivatives dealers, active in over-the-counter derivatives markets. The proposed regulations for OTC derivatives dealers are intended to allow securities firms to establish dealer affiliates that would be able to compete more effectively against banks and foreign dealers in global over-the-counter markets. Registration as an OTC derivatives dealer under the proposed rules would be an alternative to registration as a fully regulated broker-dealer, and would be available only to entities acting primarily as counterparties in privately negotiated over-the-counter derivatives transactions."
Technical Revisions to the Rules and Forms Regulating Money Market Funds,N/A,https://sec.gov/rules/1997/12/technical-revisions-rules-and-forms-regulating-money-market-funds#33-7479,"The Commission is adopting amendments to rules and forms under the Securities Act of 1933 and the Investment Company Act of 1940 that govern money market funds. Technical amendments to rule 2a-7 under the Investment Company Act of 1940, the rule regulating money market funds, among other things, revise terminology used in the rule to reflect common market usage and resolve certain interpretive issues under the rule. Amendments to the advertising rules applicable to money market funds, among other things, clarify the formula used by money market funds to calculate yield."
Technical Revisions to the Rules and Forms Regulating Money Market Funds,N/A,https://sec.gov/rules/1997/12/technical-revisions-rules-and-forms-regulating-money-market-funds#33-7371,"The Commission is adopting amendments to rules and forms under the Securities Act of 1933 and the Investment Company Act of 1940 that govern money market funds. Technical amendments to rule 2a-7 under the Investment Company Act of 1940, the rule regulating money market funds, among other things, revise terminology used in the rule to reflect common market usage and resolve certain interpretive issues under the rule. Amendments to the advertising rules applicable to money market funds, among other things, clarify the formula used by money market funds to calculate yield."
Equity Index Insurance Products,N/A,https://sec.gov/rules/1997/11/equity-index-insurance-products#33-7476,"The Securities and Exchange Commission is requesting comments on the structure of equity index insurance products, the manner in which they are marketed, and any other matters the Commission should consider in addressing federal securities law issues raised by equity index insurance products."
Equity Index Insurance Products,N/A,https://sec.gov/rules/1997/11/equity-index-insurance-products#33-7438,"The Securities and Exchange Commission is requesting comments on the structure of equity index insurance products, the manner in which they are marketed, and any other matters the Commission should consider in addressing federal securities law issues raised by equity index insurance products."
Rule to Provide That the Commission Will Not Accept Paper Filings That are Required To Be Filed Electronically,N/A,https://sec.gov/rules/1997/10/rule-provide-commission-will-not-accept-paper-filings-are-required-be-filed#33-7472,"The Securities and Exchange Commission is adding a rule to the series of rules governing the submission of filings and other documents through the Electronic Data Gathering, Analysis, and Retrieval system. The new rule provides that the Commission will not accept any paper filing that is required to be filed electronically, unless it satisfies the requirements for a temporary or continuing hardship exemption."
"Offshore Press Conferences, Meetings with Company Representatives Conducted Offshore and Press-Related Materials Released Offshore",N/A,https://sec.gov/rules/1997/10/offshore-press-conferences-meetings-company-representatives-conducted-offshore-and#33-7470,"The Commission is adopting two safe harbors designed to facilitate U.S. press access to offshore press activities. The two safe harbors will clarify the conditions under which journalists may be provided access to offshore press conferences, offshore meetings and press materials released offshore, in which a present or proposed offering of securities or tender offer is discussed, without violating the provisions of Section 5 of the Securities Act of 1933, or the procedural requirements of the tender offer rules promulgated under the Williams Act."
