,title,url,summary,topic
85,Mixed Murder,https://medium.com/entropies/mixed-murder-38c2a8b3ca12?source=tag_recommended_feed---------5-84----------cocktails----------84676210_155d_4a69_88bd_bff97c9492f0-------,He Did Drinks Too,Not Climate Action
86,5 Essential Steps to Building Your First Home Bar,https://medium.com/@thederekjohn/5-essential-steps-to-building-your-first-home-bar-d5dc02b8fda7?source=tag_recommended_feed---------6-84----------cocktails----------84676210_155d_4a69_88bd_bff97c9492f0-------,Your guide to get you crafting cocktails from home,Not Climate Action
87,I’m the Cocktail Lady,https://medium.com/crows-feet/im-the-cocktail-lady-f078e26cc2cd?source=tag_recommended_feed---------7-85----------cocktails----------84676210_155d_4a69_88bd_bff97c9492f0-------,Living a Great Life in My Late Seventies,Not Climate Action
88,Perfect Mimosa Brunch Pairings,https://medium.com/@thedrinkdigest.com/perfect-mimosa-brunch-pairings-deeb3b6f6b8c?source=tag_recommended_feed---------8-85----------cocktails----------84676210_155d_4a69_88bd_bff97c9492f0-------,No summary available,Not Climate Action
89,New ‘Blue Room’ mixes timeless cocktails with live music in Lower Nob Hill,https://medium.com/the-bold-italic/new-blue-room-mixes-timeless-cocktails-with-live-music-in-lower-nob-hill-4b1267b2d8a0?source=tag_recommended_feed---------9-85----------cocktails----------84676210_155d_4a69_88bd_bff97c9492f0-------,Sleek lines and colors that harken back to the Art Moderne movement of the 1930s and 40s. Stookey’s expansion is retro chic at its finest.,Not Climate Action
90,Meet the People Behind Your Morning Coffee,https://medium.com/iberospherical/meet-the-people-behind-your-morning-coffee-39c04a255679?source=tag_recommended_feed---------0-84----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,"Through our solidarity group initiative, we’re all one big family",Not Climate Action
91,Starbucks Created Coffee Seeds That Can Survive Climate Change,https://medium.com/@katrinapaulson/starbucks-created-coffee-seeds-that-can-survive-climate-change-e80d6c9de16e?source=tag_recommended_feed---------1-107----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,One small glimmer of hope for all us coffee lovers.,Not Climate Action
92,Starbucks Has Lost Its Damn Mind,https://medium.com/bouncin-and-behavin-blogs/starbucks-has-lost-its-damn-mind-b6b969bc559e?source=tag_recommended_feed---------2-85----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,Adventures in missing the point,Not Climate Action
93,Mornings Don’t Feel The Same Without It,https://medium.com/short-sweet-valuable/mornings-dont-feel-the-same-without-it-c2342a8c032c?source=tag_recommended_feed---------3-84----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,Every morning millions of people start their day with a kiss from their beloved one.,Not Climate Action
94,"At This Unique Harajuku Cafe, Everyone’s Your Friend",https://medium.com/@unseenjapan/at-this-unique-harajuku-cafe-everyones-your-friend-ade36e574ea8?source=tag_recommended_feed---------4-107----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,"Wanna go to a place where everybody knows your name — or at least pretends to? If so, this cafe in Harajuku is your new best friend.",Not Climate Action
95,"Love notes to my dear, dark Guatemalan…",https://medium.com/good-vibes-club/love-notes-to-my-dear-dark-guatemalan-290f941a2154?source=tag_recommended_feed---------5-85----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,My Coffee loves.,Not Climate Action
96,I Quit Caffeine for a Month and Here’s What It Did to My Life,https://medium.com/@bevpotter/i-quit-caffeine-for-a-month-and-heres-what-it-did-to-my-life-8cbc29775ea7?source=tag_recommended_feed---------6-84----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,I hope the warden will mail this letter for me.,Not Climate Action
97,Your Guide to Guilt-Free Coffee,https://medium.com/the-new-climate/your-guide-to-guilt-free-coffee-79dd4735b7af?source=tag_recommended_feed---------7-107----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,When Every Drop Counts.,Not Climate Action
98,Revolutionize Your Morning Routine: The Cardiologist’s Coffee Hack You Need to Try Now,https://medium.com/beingwell/revolutionize-your-morning-routine-the-cardiologists-coffee-hack-you-need-to-try-now-f10ca59144f4?source=tag_recommended_feed---------8-85----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,Here is how to make your coffee more heart-healthy.,Not Climate Action
99,Why do we sleep?,https://medium.com/@rakan_38159/why-do-we-sleep-039398e69447?source=tag_recommended_feed---------9-84----------coffee----------e8181c19_942e_48be_b67a_f9249a4e5cf0-------,"Sleep, a seemingly passive state of unconsciousness, has long captivated scientists and philosophers alike. Despite centuries of inquiry…",Not Climate Action
100,The Reasons I Bake Even When I’m Surrounded by Bakeries,https://medium.com/the-daily-cuppa-grande/why-i-dont-buy-baked-goods-in-nyc-453ad9b55f1c?source=tag_recommended_feed---------0-84----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,A tale from an amateur NYC baker,Not Climate Action
101,I made the best bread in Mexico,https://medium.com/@BrandonSpringerAuthor/i-made-the-best-bread-in-mexico-5fc96319a67b?source=tag_recommended_feed---------1-107----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,"For a few months in 2014, I was guilty of making the best bread in all of Mexico.",Not Climate Action
102,Delectable Cinnamon Buns,https://medium.com/bouncin-and-behavin-blogs/delectable-cinnamon-buns-2082142d3594?source=tag_recommended_feed---------2-85----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,My recipe is better than Cinnabon®,Not Climate Action
103,What breakfast pie can tell you about Gestalt psychology,https://medium.com/@kelmarmon/what-breakfast-pie-can-tell-you-about-gestalt-psychology-e3bc010445f1?source=tag_recommended_feed---------3-84----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,Recently I was idly scrolling through social media and I came across a recipe for maple bacon breakfast pie. It looked and sounded…,Not Climate Action
104,It Took Me Years to Master the Family Sugar Cookie Recipe,https://medium.com/middle-pause/it-took-me-years-to-master-the-family-sugar-cookie-recipe-a3cd47890a2c?source=tag_recommended_feed---------4-107----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,Getting my mom’s seal of approval was the icing on the cake. (Or the sugar on the cookie?),Not Climate Action
105,Is it Safe to Take Tylenol and Allergy Medicine at the Same Time?,https://medium.com/@mixingrightnow/is-it-safe-to-take-tylenol-and-allergy-medicine-at-the-same-time-0a22db542cf0?source=tag_recommended_feed---------5-85----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,"Combating the discomfort of allergies often involves a plethora of over-the-counter medications, with Tylenol and various allergy medicines…",Not Climate Action
106,How Does This Witch Look at Things?,https://medium.com/the-transition-transmission/boondocksodabread-e85baa4153dc?source=tag_recommended_feed---------6-84----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,The Boondock Soda Bread Way,Not Climate Action
107,"Leavening Dough, Fast and Slow",https://medium.com/tastyble/on-leavening-bread-fast-and-slow-8cae1c7366a5?source=tag_recommended_feed---------7-107----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,"There’s no wrong way to leaven homemade dough. But among your options, one is certainly better.",Not Climate Action
108,Do You Want to Join My Bread Baking Club?,https://medium.com/@cjmcrae/do-you-want-to-join-my-bread-baking-club-3b2ab9f518f0?source=tag_recommended_feed---------8-85----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,Let’s Make Our Own Food,Not Climate Action
109,Secrets to establishing a commercial Bakery,https://medium.com/@okonkwoifeoma163/secrets-to-establishing-a-commercial-bakery-c6c276cbaa1e?source=tag_recommended_feed---------9-84----------baking----------751c66d3_f9f4_4b51_80af_01e495c1720d-------,No summary available,Not Climate Action
110,What Everyone Should Know Before Buying Pellet Smokers,https://medium.com/@bbqbeat/what-everyone-should-know-before-buying-pellet-smokers-f9cb0e6f4ddd?source=tag_recommended_feed---------0-85----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,"Thank you for stopping by to read this article pertaining to Pellet Smokers. If you’re here, it’s likely you’ve already read a few Pellet…",Not Climate Action
111,The Ultimate Guide to Crafting Perfect Pork Ribs: Elevate Your BBQ Game,https://medium.com/@topworldinfo/the-ultimate-guide-to-crafting-perfect-pork-ribs-elevate-your-bbq-game-7e80692617e9?source=tag_recommended_feed---------1-84----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,Best way To Cook Pork Ribs,Not Climate Action
112,Why We Advise AGAINST Buying a Tomahawk Steak,https://medium.com/@jake.eller/why-we-advise-against-buying-a-tomahawk-steak-738834f1f4e8?source=tag_recommended_feed---------2-85----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,"The tomahawk steak is a showpiece for many high-end steakhouses and restaurants around the world. Unfortunately, it’s also one of the…",Not Climate Action
113,"My Heart Says Salad, But My Taste Buds Say Wagyu",https://medium.com/word-wave/my-heart-says-salad-but-my-taste-buds-say-wagyu-0c02e19a6aa4?source=tag_recommended_feed---------3-84----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,Planning Your Summer Grilling Around Wagyu Beef.,Not Climate Action
114,Coconut Shell Charcoal Briquette vs.,https://medium.com/@sbnawasena/coconut-shell-charcoal-briquette-vs-3495c01566f7?source=tag_recommended_feed---------4-85----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,"Charcoal is an important fuel used in grilling and cooking all over the world. It is widely used for its unique flavor, low smoke emission…",Not Climate Action
115,The Best Outdoor Grills for Summer BBQ Parties,https://medium.com/@hawthorne.william/the-best-outdoor-grills-for-summer-bbq-parties-8b80f0134d1c?source=tag_recommended_feed---------5-84----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,No summary available,Not Climate Action
116,A beginner’s guide to Kamado cooking (Big Egg-style) on a budget,https://medium.com/@clarklab/a-beginners-guide-to-kamado-cooking-big-egg-style-on-a-budget-c26eb06b9810?source=tag_recommended_feed---------6-85----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,"If you know me, you know I’m a fan of the smoked meats. Living in Austin, Texas, it’s kind of a requirement. Aside from eating a (frankly)…",Not Climate Action
117,Review of the Best Outdoor Grills for BBQ Enthusiasts,https://medium.com/@lawrence.daniel/review-of-the-best-outdoor-grills-for-bbq-enthusiasts-614f23c8463f?source=tag_recommended_feed---------7-84----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,No summary available,Not Climate Action
118,No Yard? No Problem: Top 5 Pellet Grills for Compact Spaces,https://medium.com/@willie.j.barr/no-yard-no-problem-top-5-pellet-grills-for-compact-spaces-68059e1e83f7?source=tag_recommended_feed---------8-85----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,Living in an apartment or small space doesn’t have to mean giving up your love for grilling and delicious BBQ. With the rise in popularity…,Not Climate Action
119,RECIPE — How On Earth Did You Manage To Mess Up Grilling Fruit And Vegetables?,https://medium.com/straight-bias-kitchen/recipe-how-on-earth-did-you-manage-to-mess-up-grilling-fruit-and-vegetables-f1ca29f37e38?source=tag_recommended_feed---------9-84----------grilling----------657e99eb_b832_4cac_8d2d_d1c764db8ed3-------,The discovery of a new dish is more precious to humanity than the discovery of a new star. — Jean Anthelme Brillat-Savarin,Not Climate Action
120,Sensational Spring and Summer Cocktail Recipes and Cuisine Pairings at a Glance,https://medium.com/@leslieroyal1/sensational-spring-and-summer-cocktail-recipes-and-cuisine-pairings-at-a-glance-8bfc221717ca?source=tag_recommended_feed---------0-84----------wine----------8e493ac8_ac7c_4939_83c1_d53ddf4dc493-------,"This seasonal wine and spirits list has tasting notes, wonderful ways to make innovative cocktails, and food pairings at your fingertips.",Not Climate Action
121,What Will You Be Drinking Tonight?,https://medium.com/muddyum/what-will-you-be-drinking-tonight-2b377905b3e5?source=tag_recommended_feed---------1-107----------wine----------8e493ac8_ac7c_4939_83c1_d53ddf4dc493-------,Perhaps a 2007 Slovakian Gamay or Gamay not?,Not Climate Action
122,I Hired a 50-Year-Old Waiter After Asking Him Exactly One Question,https://medium.com/crows-feet/i-hired-a-50-year-old-waiter-after-asking-him-exactly-one-question-201d2a6659d8?source=tag_recommended_feed---------2-85----------wine----------8e493ac8_ac7c_4939_83c1_d53ddf4dc493-------,Sometimes the answer to one question tells the whole story,Not Climate Action
